id,address,lat,lng
1086,"9326 W C 476, Bushnell, FL 33513 USA",28.6577,-82.1279
1087,"102 W Etna Rd, Ottawa, IL 61350 USA",41.37334,-88.8368
1088,"500 Manchester Ave, Wabash, IN 46992 USA",40.81076,-85.8146
1089,"345 Eisenhower St, Doolittle, MO 65401 USA",37.94057,-91.8802
1090,"591 E Main St, Candor, NC 27229 USA",35.29557,-79.7337
1091,"70 State Route 408 W, Hickory, KY 42051 USA",36.85575,-88.6695
1092,"202 Silver Lake Rd, Church Hill, TN 37642 USA",36.52666,-82.6878
1093,"1218 28th St, Belleville, KS 66935 USA",39.81186,-97.6308
1094,"828 E 1st St, Deridder, LA 70634 USA",30.8461,-93.2698
1095,"910 E Main St, Rogersville, TN 37857 USA",36.41265,-82.9934
1096,"2005 FM 491, Mercedes, TX 78570 USA",26.1751,-97.911
1097,"110 W State Highway 162, Clarkton, MO 63837 USA",36.45554,-89.9709
1098,"3188 E Cumberland Rd, Bluefield, WV 24701 USA",37.25582,-81.1992
1099,"701 Boll Weevil Cir, Enterprise, AL 36330 USA",31.32383,-85.8324
1100,"2069 Edmonton Rd, Glasgow, KY 42141 USA",37.00949,-85.8793
1101,"2797 E Grand River Ave, Howell, MI 48843 USA",42.59638,-83.8983
1102,"474 Westbrook St, South Portland, ME 04106 USA",43.6334,-70.3148
1103,"408 NE Main St, Keota, OK 74941 USA",35.2586,-94.9184
1104,"545 Bald Eagle Way, Carbondale, CO 81623 USA",39.43545,-107.258
1105,"601 Cw Stevens Blvd, Grayson, KY 41143 USA",38.34673,-82.9368
1106,"6082 U S Highway 98, Hattiesburg, MS 39402 USA",31.32113,-89.38
1107,"6119 Lee Hwy, Chattanooga, TN 37421 USA",35.02918,-85.1883
1108,"831 Battlefield Pkwy, Fort Oglethorpe, GA 30742 USA",34.95423,-85.2508
1109,"3400 Military Hwy, Pineville, LA 71360 USA",31.36369,-92.4105
1110,"4833 Waterview Meadow Dr, Richmond, TX 77407 USA",29.66216,-95.724
1111,"2826 E Pinetree Blvd, Thomasville, GA 31792 USA",30.85364,-83.9506
1112,"11590 Highway 127 S, Owenton, KY 40359 USA",38.41546,-84.8562
1113,"1208 Kentucky Ave, Kevil, KY 42053 USA",37.08339,-88.889
1114,"230 S Detroit St, Kenton, OH 43326 USA",40.64534,-83.6097
1115,"5283 Mire Hwy, Rayne, LA 70578 USA",30.29455,-92.1943
1116,"1795 3rd St, Beaver, PA 15009 USA",40.68813,-80.3206
1117,"76 Main St, Philmont, NY 12565 USA",42.24833,-73.652
1118,"87 Marginal Way, Portland, ME 04101 USA",43.66181,-70.2645
1119,"95 S Main St, Avoca, NY 14809 USA",42.40126,-77.42
1120,"4815 Morehead Rd, Flemingsburg, KY 41041 USA",38.39248,-83.6887
1121,"1604 Boulevard, Colonial Heights, VA 23834 USA",37.25487,-77.4118
1122,"100 Market St, Nekoosa, WI 54457 USA",44.31577,-89.8897
1123,"125 Altama Connector, Brunswick, GA 31525 USA",31.21576,-81.4835
1124,"2398 Jamacha Rd # A, El Cajon, CA 92019 USA",32.74721,-116.929
1125,"2398 Jamacha Rd, El Cajon, CA 92019 USA",32.74721,-116.929
1126,"317 N Main St, Payne, OH 45880 USA",41.08183,-84.7274
1127,"3501 Kelley Rd, Kevil, KY 42053 USA",37.06759,-88.8101
1128,"480 S Main St, Lewisburg, KY 42256 USA",,
1129,"112 E Cypress St, Ludowici, GA 31316 USA",31.71374,-81.7436
1130,"755 Highway 468, Brandon, MS 39042 USA",32.22484,-90.0306
1131,"5525 S York Hwy, Grimsley, TN 38565 USA",36.25009,-84.9897
1132,"120 W Highway 32, Licking, MO 65542 USA",37.52084,-91.7564
1133,"9640 Millard Hwy, Pikeville, KY 41501 USA",37.37057,-82.4207
1134,"2064 Castaic Ln, Knoxville, TN 37932 USA",35.9479,-84.159
1135,"31 Kearney Dr, Crossville, TN 38555 USA",35.91939,-85.0496
1136,"332 Main St, Silt, CO 81652 USA",39.54754,-107.66
1137,"525 E Lincolnway, La Porte, IN 46350 USA",41.61772,-86.7085
1138,"829 S Broadway St, Aspermont, TX 79502 USA",33.13662,-100.228
1139,"2400 W Industrial Blvd, Long Lake, MN 55356 USA",44.98876,-93.5845
1140,"1532 W McClain Ave, Scottsburg, IN 47170 USA",38.68538,-85.793
1141,"1830 Midland Trl, Shelbyville, KY 40065 USA",38.21208,-85.248
1142,"226 Broad St, Sumter, SC 29150 USA",33.93084,-80.3506
1143,"66-031 Kamehameha Hwy, Haleiwa, HI 96712 USA",21.59249,-158.104
1144,"10 Paul Parks Dr, Saint Clair, MO 63077 USA",38.35586,-90.9802
1145,"15275 Highway 13 S, Hurricane Mills, TN 37078 USA",35.97117,-87.782
1146,"201 McElwain Dr, Cameron, MO 64429 USA",39.75702,-94.2381
1147,"304 W Broadway, Mannsville, OK 73447 USA",34.1859,-96.8855
1148,"5555 W Wisconsin Ave, Appleton, WI 54913 USA",44.2723,-88.4916
1149,"503 N Douglass St, Malden, MO 63863 USA",36.56344,-89.9712
1150,"601 Texas St, Clovis, NM 88101 USA",34.437,-103.198
1151,"8055 Rapid City Rd NW, Rapid City, MI 49676 USA",44.83158,-85.2836
1152,"113 Columbia Rd, Wagener, SC 29164 USA",33.65454,-81.3605
1153,"370 Morgan Rd, Greeneville, TN 37745 USA",36.19106,-82.7599
1154,"600 N Cross St, Albany, KY 42602 USA",36.69602,-85.1349
1155,"713 Flack Ave, Alliance, NE 69301 USA",42.10194,-102.857
1156,"719 W Railroad Ave, Independence, LA 70443 USA",30.64029,-90.5031
1157,"215 Lower Mountain View Dr, Colchester, VT 05446 USA",44.50675,-73.176
1158,"7001 Andrews Hwy, Odessa, TX 79765 USA",31.91122,-102.395
1159,"1320 Paw Paw Ave, Benton Harbor, MI 49022 USA",42.13902,-86.4446
1160,"147 Industrial Park Dr, Binghamton, NY 13904 USA",42.09674,-75.8256
1161,"408 E 4th St, Watkins Glen, NY 14891 USA",42.38263,-76.8678
1162,"232 Denison Pkwy E, Corning, NY 14830 USA",42.14062,-77.0454
1163,"401 Homer Rd, Minden, LA 71055 USA",32.622,-93.2734
1164,"1005 Trinity Cir, Washington, PA 15301 USA",40.18485,-80.2236
1165,"1202 Harrisburg Pike, Carlisle, PA 17013 USA",40.23374,-77.1406
1166,"1502 Industrial Rd, Emporia, KS 66801 USA",38.41644,-96.2164
1167,"5330 W Main St, Kalamazoo, MI 49009 USA",42.29677,-85.6544
1168,"214 W Bridge St, Oswego, NY 13126 USA",43.45366,-76.5266
1169,"24 Sandidge Rd, Eubank, KY 42567 USA",37.26617,-84.6425
1170,"801 E Beaton Dr, West Fargo, ND 58078 USA",46.84931,-96.8868
1171,"103 Miller Ave, Linden, AL 36748 USA",32.29691,-87.7971
1172,"107 Main St, South Glens Falls, NY 12803 USA",43.30049,-73.6354
1173,"4355 Towne Lake Pkwy, Woodstock, GA 30189 USA",34.12792,-84.5711
1174,"300 S Salem Church Rd, York, PA 17408 USA",39.93232,-76.8255
1175,"1211 N Fraser St, Georgetown, SC 29440 USA",33.39134,-79.2898
1176,"1623 1st St, Rosenberg, TX 77471 USA",29.55119,-95.8082
1177,"311 S Main St, Owenton, KY 40359 USA",38.53279,-84.8347
1178,"7334 Highway # 231, Utica, KY 42376 USA",37.67001,-87.0298
1179,"113 W Pike St, Jackson Center, OH 45334 USA",40.43947,-84.0408
1180,"1727 Dover Rd, Epsom, NH 03234 USA",43.22459,-71.3454
1181,"200 E Liberty Dr, Thorp, WI 54771 USA",44.94887,-90.7996
1182,"2612 S Jackson St, Castleberry, AL 36432 USA",31.2958,-87.0215
1183,"325 Main St, Cadiz, KY 42211 USA",36.86699,-87.815
1184,"4514 US Highway 80 W, Phenix City, AL 36870 USA",32.4571,-85.194
1185,"5 S Buffalo St, Corning, NY 14830 USA",42.15347,-77.0793
1186,"560 616, Blessing, TX 77419 USA",28.87137,-96.218
1187,"6730 Jefferson Davis Hwy, Richmond, VA 23237 USA",37.43286,-77.4402
1188,"107 Executive Ct, Danville, VA 24541 USA",36.59178,-79.4304
1189,"355 Main St, Fort Fairfield, ME 04742 USA",46.77215,-67.8347
1190,"207 S State St, Clarks Summit, PA 18411 USA",41.49487,-75.7038
1191,"5658 W Main St, Kalamazoo, MI 49009 USA",42.29647,-85.6597
1192,"219 N Woodland Dr, Forest, MS 39074 USA",32.36829,-89.478
1193,"6410 Wilmington Pike, Centerville, OH 45459 USA",39.64293,-84.1101
1194,,27.88374,-98.6058
1195,"15851 S Highway 259, Leitchfield, KY 42754 USA",37.61073,-86.348
1196,"675 N Chestnut St, Minonk, IL 61760 USA",40.90411,-89.0335
1197,"3600 Naturally Fresh Blvd, College Park, GA 30349 USA",33.61177,-84.5045
1198,"101 E Main St, Rattan, OK 74562 USA",34.20098,-95.4128
1199,"281529 E 1780 Rd, Duncan, OK 73533 USA",34.43376,-97.9733
1200,"3464 W Hillsboro St, El Dorado, AR 71730 USA",33.20862,-92.7153
1201,"485 Main St, Hudson, NC 28638 USA",35.84953,-81.4958
1202,"1229 W Peace St, Canton, MS 39046 USA",32.6113,-90.0077
1203,"520 S Broadway Blvd, Salina, KS 67401 USA",38.83138,-97.6256
1204,"20019 LA Highway 16, Port Vincent, LA 70726 USA",30.35572,-90.8516
1205,"391 E 300 N, Morgan, UT 84050 USA",41.04514,-111.677
1206,"204 S Michigan Ave, Greensburg, IN 47240 USA",39.33522,-85.4794
1207,"209 Bayou Rd, Saint Bernard, LA 70085 USA",29.86827,-89.8884
1208,"212 Chestnut St, Arapahoe, NE 68922 USA",40.3068,-99.8919
1209,"512 W 22nd St, Stuttgart, AR 72160 USA",34.47973,-91.5583
1210,"6285 Highway 90 E, Lake Charles, LA 70615 USA",30.23185,-93.1227
1211,"732 Commercial Ave, Anson, TX 79501 USA",32.76039,-99.8973
1212,"6203 Lapalco Blvd, Marrero, LA 70072 USA",29.87448,-90.1129
1213,"1198 War Eagle Drive, Lewisburg, TN 37091 USA",35.46639,-86.7885
1214,"1700 Lake Shore Dr E, Ashland, WI 54806 USA",46.6009,-90.863
1215,"308 S Nicolet St, Mackinaw City, MI 49701 USA",45.77866,-84.7325
1216,"108 E Main St, Hazard, KY 41701 USA",37.24611,-83.1903
1217,"2547 N Main St, Crossville, TN 38555 USA",35.98225,-85.04
1218,"15932 US Highway 160, Forsyth, MO 65653 USA",36.68966,-93.1196
1219,"1502 N Meridian St, Portland, IN 47371 USA",40.44694,-84.9785
1220,"1600 S Arkansas St, Springhill, LA 71075 USA",32.98803,-93.4609
1221,"260 N Union St, Toulon, IL 61483 USA",41.09515,-89.8589
1222,"2406 Ladnier Rd, Gautier, MS 39553 USA",30.37743,-88.6462
1223,"230 E Fern Ave, Foley, AL 36535 USA",30.42093,-87.6808
1224,"509 E McPherson Ave, Nashville, GA 31639 USA",31.20428,-83.2437
1225,"2810 W Towne St, Glendive, MT 59330 USA",47.09093,-104.773
1226,"3076 Miner Farm Rd, Altona, NY 12910 USA",44.88896,-73.6506
1227,"1320 N Eisenhower Dr, Beckley, WV 25801 USA",37.80264,-81.1806
1228,"100 S Prairie St, Brookston, IN 47923 USA",40.60423,-86.8681
1229,"3501 Oaklawn Blvd, Hopewell, VA 23860 USA",37.27578,-77.3118
1230,"10517 Bennett Rd, Dunkirk, NY 14048 USA",42.4572,-79.3123
1231,"14004 Highway 165, Kinder, LA 70648 USA",30.49478,-92.8441
1232,"25 Church St, Hoosick Falls, NY 12090 USA",42.90093,-73.3523
1233,"2774 Kings Church Rd, Taylorsville, KY 40071 USA",38.09155,-85.4781
1234,"3 Northridge Dr, Buckhannon, WV 26201 USA",39.00347,-80.2335
1235,"301 N G St, Lakeview, OR 97630 USA",42.19209,-120.348
1236,"512 S Main St, Newcastle, OK 73065 USA",35.24236,-97.5993
1237,"5220 Starkey Rd, Roanoke, VA 24018 USA",37.21232,-79.9857
1238,"607 Rowley Rd, Victor, NY 14564 USA",43.00953,-77.4435
1239,"524 N Main St, Barre, VT 05641 USA",44.20744,-72.5135
1240,"345 US Highway 51 Byp W, Dyersburg, TN 38024 USA",36.0556,-89.3815
1241,"6197 Highway 221, Roebuck, SC 29376 USA",34.84093,-81.9682
1242,"54 Main St, Pittsfield, NH 03263 USA",43.30434,-71.3263
1243,"601 S Broadway, Hobart, OK 73651 USA",35.02108,-99.0968
1244,"561 E 3rd St, Jackson, GA 30233 USA",33.29478,-83.9606
1245,"252 S 2nd St, Fulton, NY 13069 USA",43.31901,-76.4134
1246,"1040 E. Division St, Muenster, TX 76252 USA",33.64834,-97.3656
1247,"915 Fort Dale Rd, Greenville, AL 36037 USA",31.84723,-86.6403
1248,"1195 Canterbury Rd S, Shakopee, MN 55379 USA",44.78545,-93.4688
1249,"1720 N West Ave, El Dorado, AR 71730 USA",33.23006,-92.666
1250,"900 Rucker Blvd, Enterprise, AL 36330 USA",31.32252,-85.8303
1251,"620 S Downey St, West Branch, IA 52358 USA",41.66162,-91.3474
1252,"315 Richmond Rd, Williamsburg, VA 23185 USA",37.27337,-76.7116
1253,"28083 Highway 28, Hazlehurst, MS 39083 USA",31.87567,-90.4005
1254,"6345 Dixie Hwy, Bridgeport, MI 48722 USA",43.35372,-83.87
1255,"1052 Belvidere Rd, Belvidere, IL 61008 USA",42.24893,-88.8213
1256,"2725 Sunset Blvd, West Columbia, SC 29169 USA",34.00406,-81.114
1257,"733 Augusta Rd, Edgefield, SC 29824 USA",33.77087,-81.9108
1258,"5131 Washington Rd, Evans, GA 30809 USA",33.57252,-82.1948
1259,"2248 Simpson Highway 28 W, Pinola, MS 39149 USA",31.88005,-89.9626
1260,"552 Hentz Rd, Pope, MS 38658 USA",34.22532,-89.9293
1261,"1144 Highway 15, Stringer, MS 39481 USA",31.86713,-89.2658
1262,"260 N Dogwood Ave, Ridgeway, SC 29130 USA",34.30903,-80.9674
1263,"317 S 4th Ave, Hill City, KS 67642 USA",39.3619,-99.8469
1264,"33880 US Highway 98, Lillian, AL 36549 USA",30.41373,-87.4493
1265,"11131 State Route 26, Carthage, NY 13619 USA",43.96153,-75.6192
1266,"13421 Route C, Russellville, MO 65074 USA",38.50868,-92.446
1267,"3921 E Kiehl Ave, Sherwood, AR 72120 USA",34.83252,-92.1892
1268,"1033 US Highway 72 E, Athens, AL 35611 USA",34.786,-86.9546
1269,"1100 Old Country Rd, Westbury, NY 11590 USA",40.74416,-73.6026
1270,"244 Main St, Plumville, PA 16246 USA",40.79265,-79.181
1271,"700 N Leavitt Rd, Amherst, OH 44001 USA",41.41549,-82.2096
1272,"1459 5th St, Jellico, TN 37762 USA",36.58113,-84.1133
1273,"1350 W Main St, Livingston, TN 38570 USA",36.37387,-85.3407
1274,"1850 E 3rd St, Williamsport, PA 17701 USA",41.24879,-76.9657
1275,"6020 Us 29, Blairs, VA 24527 USA",36.69273,-79.3667
1276,"1000 University Towne Centredr, Morgantown, WV 26501 USA",39.65527,-80.0047
1277,"3913 Veterans Memorial Blvd, Metairie, LA 70002 USA",30.005,-90.1732
1278,"15412 Greenfield Dr, Athens, AL 35613 USA",34.78039,-86.9273
1279,"201 S Delaware Ave, Okmulgee, OK 74447 USA",35.62204,-95.9662
1280,"123 Gettysburg Pike, Mechanicsburg, PA 17055 USA",40.18168,-76.9874
1281,"1485 Coshocton Ave, Mount Vernon, OH 43050 USA",40.40332,-82.4458
1282,"1120 E Atlantic St, La Crosse, VA 23950 USA",36.70761,-78.1073
1283,"1627 2nd Ave, Kearney, NE 68847 USA",40.69114,-99.0837
1284,"10 Hartman Dr, Moose Lake, MN 55767 USA",46.43925,-92.7677
1285,"1050 W Flaming Gorge Way, Green River, WY 82935 USA",41.53661,-109.478
1286,"201 S Main, Dilley, TX 78017 USA",28.66836,-99.1701
1287,"810 Canandaigua Rd, Geneva, NY 14456 USA",42.85728,-77.012
1288,"10 Dyer Hwy, Dyer, TN 38330 USA",36.09911,-89.1183
1289,"3318 Pelham Pkwy, Pelham, AL 35124 USA",33.27706,-86.8124
1290,"225 Saint Robert Blvd, Saint Robert, MO 65584 USA",37.82599,-92.1573
1291,"360 Bay View Rd, Mukwonago, WI 53149 USA",42.85168,-88.33
1292,"513 E 7th St, Galena, KS 66739 USA",37.07519,-94.6343
1293,"1210 W Will Rogers Blvd, Claremore, OK 74017 USA",36.31624,-95.6242
1294,"300 E Wall St, Eagle River, WI 54521 USA",45.91508,-89.2491
1295,"3106 S State Highway 161, Grand Prairie, TX 75052 USA",32.69813,-97.0241
1296,"2804 Decatur Pike, Athens, TN 37303 USA",35.46784,-84.6511
1297,"221 N Temple Dr, Diboll, TX 75941 USA",31.18591,-94.7832
1298,"69 W Carleton Rd, Hillsdale, MI 49242 USA",41.92671,-84.6387
1299,"1200 E Lincoln St, Gillette, WY 82716 USA",44.2944,-105.489
1300,"63 Ohio River Plz, Gallipolis, OH 45631 USA",38.82557,-82.168
1301,"1534 Highway 16 W, Philadelphia, MS 39350 USA",32.77384,-89.2096
1302,"437 Wilson St, Brewer, ME 04412 USA",44.78271,-68.7497
1303,"3101 S Center St, Marshalltown, IA 50158 USA",42.0083,-92.9133
1304,"3432 Monroe Hwy, Pineville, LA 71360 USA",31.36299,-92.4115
1305,"917 N 65 Hwy, Harrison, AR 72601 USA",36.25544,-93.1225
1306,"5666 Whiskey Hill Rd, Wolcott, NY 14590 USA",43.20893,-76.8134
1307,"4780 Eastern Valley Rd, Mc Calla, AL 35111 USA",33.32922,-87.0006
1308,"1905 S Highway 181 # U, Karnes City, TX 78118 USA",28.85052,-97.8807
1309,"1501 W Main St, Artesia, NM 88210 USA",32.8418,-104.416
1310,"28434 MS Highway 32, Oakland, MS 38948 USA",34.07623,-89.8942
1311,"821 E Main St, Flippin, AR 72634 USA",36.27683,-92.5841
1312,"17719 Highway 18 E, Berry, AL 35546 USA",33.66007,-87.6041
1313,"1191 E Main St, Itasca, TX 76055 USA",32.16541,-97.14
1314,"16019 N US Highway 51, De Soto, IL 62924 USA",37.82194,-89.2293
1315,"2130 8th St S, Wisconsin Rapids, WI 54494 USA",44.37542,-89.8178
1316,"23596 N State Highway 21, Cadet, MO 63630 USA",38.07479,-90.6995
1317,"2505 Plum Creek Pkwy, Lexington, NE 68850 USA",40.75025,-99.741
1318,"305 S Main St, Clintonville, WI 54929 USA",44.60656,-88.7642
1319,"436 Knotty Oak Rd, Coventry, RI 02816 USA",41.70812,-71.5579
1320,"501 W Legion St, Whitehall, MT 59759 USA",45.87059,-112.106
1321,"5495 Hodgenville Rd, Greensburg, KY 42743 USA",37.32996,-85.5498
1322,"672 S Main St, Marion, KY 42064 USA",37.32474,-88.0823
1323,"Route 52 Airport Square #A, Bluefield, WV 24701 USA",37.28305,-81.2505
1324,"1702 Boulevard, Colonial Heights, VA 23834 USA",37.25558,-77.4116
1325,"1010 Foxcroft Ave, Martinsburg, WV 25401 USA",39.44483,-77.9866
1326,"8220 Gratiot Rd, Saginaw, MI 48609 USA",43.41637,-84.0761
1327,"519 W Main St, Fremont, MI 49412 USA",43.46747,-85.9551
1328,"399 US Highway 84 E, Cairo, GA 39828 USA",30.88479,-84.2029
1329,"218 Grant Ave, Auburn, NY 13021 USA",42.94923,-76.5469
1330,"831 N Main St, Monticello, IN 47960 USA",40.75488,-86.7633
1331,"1430 Jerry Clower Blvd, Yazoo City, MS 39194 USA",32.86297,-90.3928
1332,"1003 E Columbus St, Kenton, OH 43326 USA",40.65287,-83.5898
1333,"1721 Sand Bar Ferry Rd, Beech Island, SC 29842 USA",33.42798,-81.888
1334,"2267 N Highway 81, Duncan, OK 73533 USA",34.51861,-97.9684
1335,"100 State Hwy 12 East, Belzoni, MS 39038 USA",33.17296,-90.4974
1336,"11105 W Roosevelt Rd, Westchester, IL 60154 USA",41.865,-87.8042
1337,"15905 Highway 57, Vancleave, MS 39565 USA",30.57424,-88.721
1338,"217 E 7th St, Washington, KS 66968 USA",39.81298,-97.0474
1339,"415 E Pat Rady Way, Bainbridge, IN 46105 USA",39.76227,-86.8067
1340,"805 N Broadway St, Poteau, OK 74953 USA",35.06089,-94.6208
1341,"2293 New London Tpke, Coventry, RI 02816 USA",41.6629,-71.5435
1342,"1269 Highbridge Rd, Schenectady, NY 12303 USA",42.76901,-73.9147
1343,"15 Summit St, Thorsby, AL 35171 USA",32.91618,-86.7148
1344,"204 Loop 337, New Braunfels, TX 78130 USA",29.7027,-98.0963
1345,"254 W Columbia Ave, Batesburg, SC 29006 USA",33.90793,-81.5359
1346,"290 N Lake Dr, Prestonsburg, KY 41653 USA",37.67292,-82.7771
1347,"4187 Highway 15, Louin, MS 39338 USA",32.06477,-89.2614
1348,"906 S Park Dr, Broken Bow, OK 74728 USA",34.01728,-94.7403
1349,"102 N Main St, Shreveport, LA 71107 USA",32.5819,-93.8931
1350,"7309 Mayfield Rd, Wickliffe, KY 42087 USA",36.93164,-88.9689
1351,"806 Interstate 45 N, Conroe, TX 77301 USA",30.3178,-95.4714
1352,"2612 Washington Ave, Sheboygan, WI 53081 USA",43.71991,-87.741
1353,"5811 N Illinois St, Fairview Heights, IL 62208 USA",38.5852,-89.9854
1354,"1305 N Main Ave, Lovington, NM 88260 USA",32.96344,-103.348
1355,"3827 W Park Ave, Gray, LA 70359 USA",29.68333,-90.783
1356,"6408 Highway 3059, Lake Charles, LA 70615 USA",30.27672,-93.0857
1357,"4055 Merrick Rd, Seaford, NY 11783 USA",40.66718,-73.4831
1358,"1102 E Main St, Edmore, MI 48829 USA",43.40744,-85.0322
1359,"405 E Missouri St, Walters, OK 73572 USA",34.36259,-98.3042
1360,"19 West St, Ashland, NH 03217 USA",43.69918,-71.6437
1361,"1805 E Main St, Endicott, NY 13760 USA",42.10213,-76.0412
1362,"1480 Main St, New Hartford, IA 50660 USA",39.97791,-86.1556
1363,"414 Sa Graham Blvd, Brundidge, AL 36010 USA",31.72084,-85.8282
1364,"453 E White Mountain Blvd, Pinetop, AZ 85935 USA",34.13395,-109.95
1365,"3322 E Market St, Logansport, IN 46947 USA",40.7576,-86.323
1366,"3520 Isabella St, Midland, MI 48640 USA",43.61258,-84.2915
1367,"451 W Reservoir Rd, Woodstock, VA 22664 USA",38.87184,-78.5304
1368,"2322 W 4th St, Ontario, OH 44906 USA",40.77436,-82.5985
1369,"1002 University Towne Centerdr, Morgantown, WV 26501 USA",39.65501,-80.0052
1370,"1424 W 7th St, Clovis, NM 88101 USA",34.40516,-103.223
1371,"1841 J a Cochran Byp, Chester, SC 29706 USA",34.70969,-81.2191
1372,"1839 J a Cochran Byp, Chester, SC 29706 USA",34.70969,-81.2191
1373,"4971 E State Road 56, Salem, IN 47167 USA",38.65251,-85.9899
1374,"121 15 St # S, Hawley, MN 56549 USA",46.88079,-96.3167
1375,"1502 Executive Dr, Saint Marys, OH 45885 USA",40.55291,-84.4094
1376,"199 S Riverside Dr, Hamilton, OH 45011 USA",39.42939,-84.5371
1377,"37 Franklin Rd, Russellville, KY 42276 USA",36.84268,-86.8718
1378,"2001 S Main St, Fort Scott, KS 66701 USA",37.81591,-94.7048
1379,"4131 Hamilton Middletown Rd, Hamilton, OH 45011 USA",39.41444,-84.4779
1380,"921 State Highway 17, Chama, NM 87520 USA",36.89863,-106.582
1381,"980 Highway 80, Haughton, LA 71037 USA",32.55555,-93.614
1382,"114 Golden Isles Plz, Brunswick, GA 31520 USA",31.2131,-81.4916
1383,"1420 W College St, Pulaski, TN 38478 USA",35.20312,-87.0576
1384,"104 S Elm St, Douglass, KS 67039 USA",37.51922,-97.0076
1385,"10805 Commerce St, Summerville, GA 30747 USA",34.49007,-85.3417
1386,"1143 N Brindlee Mountain Pkwy, Arab, AL 35016 USA",34.33605,-86.5041
1387,"2109 7th St N, Clanton, AL 35045 USA",32.80258,-86.5845
1388,"710 Olds St, Jonesville, MI 49250 USA",41.96505,-84.672
1389,"697 Cutshin Rd, Wooton, KY 41776 USA",37.16123,-83.2984
1390,"10074 Tx-300, Gilmer, TX 75645 USA",32.61745,-94.842
1391,"521 Rodeo Rd, North Platte, NE 69101 USA",41.14732,-100.766
1392,"1540 Rodney Rd, York, PA 17408 USA",39.97709,-76.763
1393,"4406 Dixie Hwy, Shively, KY 40216 USA",38.18365,-85.8162
1394,"639 N 13th St, Decatur, IN 46733 USA",40.83541,-84.9382
1395,"1721 E Sternberg Rd, Muskegon, MI 49444 USA",43.15368,-86.2028
1396,"109 John R Lovelace Dr, Batesville, MS 38606 USA",34.30836,-89.9136
1397,"503 N Broadway St, Poteau, OK 74953 USA",35.05749,-94.6206
1398,"21306 State Route 12F, Watertown, NY 13601 USA",43.98918,-75.9467
1399,"16427 Sierra Lakes Pkwy, Fontana, CA 92336 USA",34.13688,-117.447
1400,"402 West Highway, Mountainair, NM 87036 USA",34.52034,-106.241
1401,"101 Hill St, Thomson, GA 30824 USA",33.46272,-82.5006
1402,"1800 M 139, Benton Harbor, MI 49022 USA",42.08573,-86.4383
1403,"6402 Lagrange Rd, Crestwood, KY 40014 USA",38.33069,-85.4647
1404,"156 County Road 22, Headland, AL 36345 USA",31.33425,-85.3343
1405,"41102 AL Highway 75, Geraldine, AL 35974 USA",34.36569,-86.0035
1406,"810 S Market St, Loudonville, OH 44842 USA",40.62291,-82.2446
1407,"1644 Forestdale Blvd, Forestdale, AL 35214 USA",33.56918,-86.8997
1408,"1648 N M 88, Central Lake, MI 49622 USA",45.07016,-85.2642
1409,"51 Eaves Dr, Temple, GA 30179 USA",33.82578,-85.0427
1410,"407 E. St. Marys Street, Centerville, TX 75833 USA",31.25747,-95.9729
1411,"2837 S Phillips Rd, Lanett, AL 36863 USA",32.83524,-85.2296
1412,"731 Ross St, Heflin, AL 36264 USA",33.64694,-85.5887
1413,"2465 2nd Ave E, Oneonta, AL 35121 USA",33.97294,-86.4476
1414,"20070 Swanner Blvd, Tanner, AL 35671 USA",34.73071,-86.9649
1415,"4394 Glen Este Withamsville Rd, Cincinnati, OH 45245 USA",39.0929,-84.2626
1416,"1890 Madison Ave, Mankato, MN 56001 USA",44.16725,-93.9501
1417,"610 S Commercial St, Harrisburg, IL 62946 USA",37.7434,-88.5251
1418,"5119 University Pkwy, Natchitoches, LA 71457 USA",31.72901,-93.1536
1419,"7959 US Highway 431, Albertville, AL 35950 USA",34.28,-86.217
1420,"330 Highway 62 E, Mountain Home, AR 72653 USA",36.34161,-92.3821
1421,"6470 Ok-98, Wright City, OK 74766 USA",34.0695,-95.0061
1422,"600 Industrial Blvd, London, KY 40741 USA",37.14247,-84.1853
1423,"4675 W Highway 47, Hawk Point, MO 63349 USA",38.97405,-91.1282
1424,"8096 Forest Hills Rd, Loves Park, IL 61111 USA",42.34076,-89.0182
1425,"1820 Highway 72 E, Corinth, MS 38834 USA",34.91463,-88.5034
1426,"7567 State Highway M123, Newberry, MI 49868 USA",46.35279,-85.5098
1427,"27607 US 65 Hwy, Western Grove, AR 72685 USA",36.09433,-92.9548
1428,"1496 N Shoop Ave, Wauseon, OH 43567 USA",41.57295,-84.1336
1429,"16273 E State Highway 76, Rocky Comfort, MO 64861 USA",36.71787,-94.2031
1430,"571 Maple Ave, Saratoga Springs, NY 12866 USA",43.1131,-73.7711
1431,"110 E Central Ave, Titusville, PA 16354 USA",41.62744,-79.6727
1432,"1138 N Main St, Bellefontaine, OH 43311 USA",40.37823,-83.7553
1433,"421 S 100 E, Kanab, UT 84741 USA",37.041,-112.526
1434,"119 Rt 6A, Orleans, MA 02653 USA",41.78663,-69.9926
1435,"22880 Highway 321, Cleveland, TX 77327 USA",30.31831,-94.9941
1436,"116 S Tallahassee St, Hazlehurst, GA 31539 USA",31.8606,-82.6051
1437,"4871 Highway 52, Loretto, KY 40037 USA",37.635,-85.4004
1438,"10600 Main St, Mantua, OH 44255 USA",41.28009,-81.2237
